client_id,age,sexe,zone,secteur,region,revenu_declare,anciennete_mois,defaut_90j,gt_C_star,gt_income_stab,gt_distress,gt_hidden_support,gt_camf_intensity,gt_p_mensonge,gt_defaut_true,gt_revenu_reel
1248,25,F,semi_urbaine,formel,Extrême-Nord,223000.0,14,0,0.6995,1.7241,-0.1608,0.495,0.6683,0.5144,0,223000.0
1249,29,F,urbaine,formel,Est,234000.0,94,0,1.7239,1.8978,-0.4885,-0.44,0.4898,0.1287,0,234000.0
1250,18,M,urbaine,informel,Centre,226000.0,40,0,1.2251,1.7747,-0.0013,0.6658,0.6832,0.3134,0,226000.0
1251,21,F,urbaine,formel,Adamaoua,173000.0,33,0,0.6441,0.7306,0.3715,1.0278,0.7296,0.1881,0,164000.0
1252,34,F,semi_urbaine,formel,Extrême-Nord,211000.0,6,0,1.0535,1.3633,0.3112,0.9774,0.4499,0.0646,0,202000.0
1253,35,F,urbaine,formel,Nord,69000.0,16,0,-1.0027,-0.8545,-0.1455,-1.0424,0.3714,0.1296,0,69000.0
1254,29,M,urbaine,informel,Nord-Ouest,168000.0,91,1,-0.2879,0.4299,1.015,0.0996,0.7217,0.7928,1,146000.0
1255,27,M,semi_urbaine,informel,Extrême-Nord,55000.0,52,1,-1.1886,-1.0753,-0.1983,-0.6114,0.8515,0.3055,1,55000.0
1256,28,F,urbaine,formel,Nord-Ouest,171000.0,86,0,-0.6211,0.5375,0.8016,0.0966,0.6,0.6001,0,152000.0
1257,24,F,semi_urbaine,formel,Centre,338000.0,91,0,2.0517,3.6298,-0.0719,-0.6075,0.6713,0.1717,0,338000.0
1258,21,M,semi_urbaine,informel,Centre,142000.0,5,0,0.2629,0.3036,0.193,1.5772,0.8834,0.0962,0,138000.0
1259,24,M,urbaine,informel,Extrême-Nord,68000.0,37,0,-0.546,-0.8638,-0.1718,0.7833,0.6148,0.1395,0,68000.0
1260,30,M,urbaine,formel,Nord,180000.0,80,0,0.8861,1.0078,-0.1335,1.153,0.5397,0.2347,0,180000.0
1261,29,F,semi_urbaine,informel,Ouest,123000.0,48,0,-0.8091,-0.5171,2.5394,1.3517,0.8437,0.8066,0,89000.0
1262,30,M,semi_urbaine,informel,Sud-Ouest,68000.0,49,1,-0.5165,-0.9607,0.6119,0.0294,0.8761,0.388,1,62000.0
1263,28,F,urbaine,formel,Nord-Ouest,282000.0,55,0,1.6124,2.7031,-1.0932,-0.4256,0.2559,0.069,0,282000.0
1264,19,M,urbaine,informel,Littoral,227000.0,67,0,0.1655,1.0668,1.5439,1.7417,0.6255,0.7218,0,184000.0
1265,29,F,urbaine,informel,Est,144000.0,90,0,0.4677,0.3455,0.176,-0.1651,0.7398,0.2419,0,141000.0
1266,33,F,urbaine,informel,Sud-Ouest,109000.0,85,1,-1.0882,-0.3918,0.8447,-1.3546,0.3046,0.4862,1,96000.0
1267,29,F,semi_urbaine,formel,Littoral,137000.0,60,0,0.6536,0.2892,-0.4775,1.3075,0.6409,0.1662,0,137000.0
1268,28,F,urbaine,informel,Centre,274000.0,55,0,-0.3252,1.5425,1.9344,0.1438,0.7679,0.6271,0,213000.0
1269,22,M,semi_urbaine,informel,Adamaoua,140000.0,35,0,1.022,0.3066,0.0622,1.8059,0.7647,0.1865,0,138000.0
1270,32,F,semi_urbaine,informel,Littoral,39000.0,12,1,-2.4751,-3.0828,2.0408,0.543,0.7147,0.6411,1,30000.0
1271,26,F,semi_urbaine,informel,Sud-Ouest,265000.0,68,0,1.5301,2.4209,-0.4114,0.28,0.6892,0.4388,0,265000.0
1272,22,F,semi_urbaine,informel,Extrême-Nord,138000.0,1,0,0.3521,0.1831,0.361,1.8261,0.7696,0.4981,0,131000.0
1273,26,M,semi_urbaine,informel,Sud,184000.0,67,0,-1.2638,0.3434,2.0496,-1.2385,0.7478,0.811,0,141000.0
1274,20,M,semi_urbaine,informel,Ouest,208000.0,48,1,-0.3156,1.0867,0.8216,-0.2854,0.7671,0.3247,1,185000.0
1275,34,M,semi_urbaine,formel,Littoral,249000.0,75,0,-0.9228,1.0654,2.3614,-0.5874,0.4496,0.4907,0,184000.0
1276,30,M,urbaine,formel,Nord-Ouest,201000.0,91,0,0.0247,1.3469,-0.1906,-2.1951,0.3928,0.3071,0,201000.0
1277,23,M,urbaine,formel,Sud-Ouest,137000.0,53,0,0.6357,0.1763,0.3467,0.8732,0.4481,0.3905,0,131000.0
1278,32,M,urbaine,informel,Centre,64000.0,55,1,-1.7301,-1.2298,2.5678,-0.5574,0.8131,0.8011,0,46000.0
1279,18,F,semi_urbaine,formel,Littoral,173000.0,47,0,1.5534,0.8802,-1.3893,1.2054,0.6231,0.0588,0,173000.0
1280,24,M,semi_urbaine,informel,Sud,206000.0,36,0,1.2944,1.4316,-0.9721,0.6891,0.8281,0.0599,0,206000.0
1281,29,M,urbaine,formel,Littoral,117000.0,9,0,0.7732,-0.0478,-0.7226,0.6071,0.3647,0.1931,0,117000.0
1282,18,M,urbaine,formel,Nord,128000.0,3,0,-0.5407,-0.128,0.9037,-0.4554,0.4515,0.556,0,112000.0
1283,30,F,urbaine,informel,Littoral,193000.0,69,0,0.806,1.221,-1.0224,-0.7642,0.4373,0.0889,0,193000.0
1284,32,M,semi_urbaine,formel,Nord-Ouest,141000.0,87,0,0.0113,0.1428,0.6701,0.3898,0.3653,0.2397,0,129000.0
1285,28,F,urbaine,informel,Extrême-Nord,112000.0,6,0,-0.8573,-0.4106,1.1299,0.9192,0.5158,0.6817,0,95000.0
1286,21,F,urbaine,formel,Nord-Ouest,176000.0,32,0,-1.4968,0.2269,2.119,-0.0504,0.5229,0.5553,0,134000.0
1287,31,M,semi_urbaine,informel,Centre,146000.0,58,0,-0.9456,-0.065,1.7147,-0.4019,0.8462,0.8335,0,116000.0
1288,24,F,semi_urbaine,formel,Nord,66000.0,67,0,-1.16,-0.9736,0.4446,-0.899,0.4029,0.2758,0,62000.0
1289,31,F,urbaine,informel,Ouest,114000.0,70,0,-1.4361,-0.5393,1.9736,0.2042,0.5725,0.6328,0,88000.0
1290,29,M,urbaine,informel,Extrême-Nord,157000.0,66,0,-0.6126,0.2304,1.1364,-0.5541,0.4875,0.5125,0,134000.0
1291,19,F,semi_urbaine,formel,Adamaoua,169000.0,8,0,-0.0239,0.8232,-0.334,0.2283,0.6305,0.1379,0,169000.0
1292,19,M,semi_urbaine,formel,Ouest,225000.0,25,0,0.7216,1.758,-0.9907,0.0612,0.7693,0.1801,0,225000.0
1293,18,F,semi_urbaine,formel,Nord-Ouest,266000.0,45,0,1.8903,2.4394,-0.446,-0.1444,0.6169,0.2369,0,266000.0
1294,19,F,urbaine,informel,Sud,230000.0,7,0,0.0687,1.5125,0.6039,0.2938,0.7197,0.5489,0,211000.0
1295,23,M,urbaine,informel,Adamaoua,197000.0,33,0,0.8722,0.9147,0.8403,0.5545,0.8265,0.4668,0,175000.0
1296,18,M,urbaine,formel,Centre,147000.0,37,0,2.7236,0.4513,-2.0189,1.9653,0.5815,0.0326,0,147000.0
1297,34,F,semi_urbaine,formel,Est,119000.0,93,0,0.5088,-0.0231,-0.1302,1.058,0.4469,0.1943,0,119000.0
1298,34,M,urbaine,informel,Sud-Ouest,133000.0,31,0,0.8722,0.0179,0.6552,1.5937,0.6332,0.3395,0,121000.0
1299,21,M,urbaine,informel,Ouest,182000.0,93,1,0.014,0.5856,1.1714,-0.8186,0.6192,0.7179,1,155000.0
1300,23,F,semi_urbaine,informel,Littoral,228000.0,67,0,-1.4009,0.8219,2.2944,-1.3009,0.838,0.8411,0,169000.0
1301,31,M,semi_urbaine,informel,Est,177000.0,66,0,-0.8676,0.6231,0.8469,0.2856,0.806,0.4273,0,157000.0
1302,29,F,semi_urbaine,informel,Adamaoua,113000.0,78,0,0.9169,-0.1212,-0.2827,1.158,0.6341,0.1406,0,113000.0
1303,28,M,urbaine,informel,Littoral,167000.0,81,0,1.5904,0.7869,-1.1821,0.7012,0.6801,0.2424,0,167000.0
1304,35,M,urbaine,formel,Sud-Ouest,258000.0,22,0,0.9482,1.8609,0.7613,1.2114,0.3716,0.3699,0,232000.0
1305,29,M,urbaine,formel,Nord-Ouest,209000.0,40,0,0.4074,1.4802,-0.7688,-2.5365,0.5014,0.112,0,209000.0
1306,30,M,urbaine,formel,Sud,177000.0,51,0,-0.2557,0.568,0.9726,1.253,0.5289,0.6237,0,154000.0
1307,27,F,urbaine,informel,Littoral,91000.0,93,1,-1.4175,-0.8338,2.0412,0.3355,0.7188,0.6297,1,70000.0
1308,27,F,urbaine,formel,Nord,105000.0,4,0,0.3033,-0.2576,-1.4615,-1.544,0.413,0.057,0,105000.0
1309,23,F,urbaine,informel,Nord,94000.0,46,0,-0.977,-0.6812,1.2111,0.7235,0.7858,0.4879,0,79000.0
1310,27,M,semi_urbaine,informel,Ouest,175000.0,21,0,-1.1319,0.2571,1.9333,0.4695,0.7034,0.4875,0,135000.0
1311,34,M,semi_urbaine,informel,Est,188000.0,20,0,-1.1731,0.5198,1.6391,0.6812,0.6002,0.6603,0,151000.0
1312,24,F,urbaine,informel,Ouest,35000.0,73,0,0.6771,-1.4145,-1.5343,0.9991,0.3105,0.0553,0,35000.0
1313,20,M,urbaine,formel,Nord-Ouest,126000.0,20,0,0.1034,0.096,-0.7537,0.4303,0.4996,0.0894,0,126000.0
1314,28,M,urbaine,informel,Est,135000.0,76,0,0.6266,0.2433,-0.6675,-1.4728,0.5636,0.1168,0,135000.0
1315,32,M,urbaine,formel,Nord-Ouest,111000.0,95,0,-0.5167,-0.2997,0.6151,-0.143,0.4582,0.25,0,102000.0
1316,35,F,urbaine,informel,Nord-Ouest,168000.0,74,0,-0.7536,0.4339,0.9864,-1.6176,0.3653,0.3508,0,146000.0
1317,27,M,urbaine,informel,Littoral,102000.0,17,0,1.9055,-0.3074,-2.0793,0.6491,0.593,0.0616,0,102000.0
1318,32,M,semi_urbaine,informel,Littoral,81000.0,14,0,-0.3716,-0.7234,0.3586,1.698,0.7971,0.3163,0,77000.0
1319,22,F,urbaine,informel,Nord-Ouest,149000.0,42,0,-1.3487,0.0532,1.4181,-1.2415,0.587,0.5757,0,123000.0
1320,25,F,semi_urbaine,formel,Nord-Ouest,187000.0,53,0,0.535,0.9923,0.2803,-0.3715,0.6618,0.5901,0,180000.0
1321,25,F,urbaine,informel,Nord-Ouest,77000.0,74,0,-1.6309,-0.8485,0.7702,-0.8824,0.6197,0.4013,0,69000.0
1322,23,F,urbaine,informel,Sud-Ouest,110000.0,41,1,0.0156,-0.2426,0.2737,-0.4539,0.6936,0.4036,1,105000.0
1323,30,M,urbaine,informel,Sud,148000.0,16,0,0.8298,0.4677,-0.4169,0.4124,0.7105,0.2801,0,148000.0
1324,33,M,urbaine,formel,Centre,112000.0,95,0,0.2367,-0.1621,0.0868,-0.4431,0.5191,0.221,0,110000.0
1325,23,M,urbaine,formel,Ouest,58000.0,86,1,-1.4133,-1.0578,0.1511,0.6525,0.4949,0.269,1,57000.0
1326,20,F,semi_urbaine,informel,Sud,36000.0,63,0,-1.1431,-1.5366,1.2663,1.3654,0.7552,0.5379,0,30000.0
1327,32,M,urbaine,formel,Littoral,146000.0,67,0,-0.3368,0.1819,0.7676,1.1018,0.3553,0.3804,0,131000.0
1328,33,F,urbaine,informel,Littoral,45000.0,89,1,-0.7918,-1.3184,0.7246,-1.1182,0.6939,0.3319,1,41000.0
1329,34,M,urbaine,informel,Centre,124000.0,46,0,-0.3815,-0.3477,1.6927,1.3859,0.489,0.5565,0,99000.0
1330,22,F,urbaine,informel,Ouest,229000.0,14,0,1.1545,1.6649,0.2621,1.4661,0.6852,0.32,0,220000.0
1331,30,F,urbaine,formel,Est,73000.0,58,0,0.5312,-0.7786,-1.3682,1.5527,0.3792,0.0238,0,73000.0
1332,30,M,urbaine,informel,Extrême-Nord,120000.0,43,0,-0.3152,-0.2826,1.1038,-0.1578,0.6337,0.7091,0,103000.0
1333,32,F,semi_urbaine,formel,Est,293000.0,76,0,1.3227,2.7323,0.2129,-0.4518,0.4326,0.5469,0,284000.0
1334,32,M,urbaine,informel,Ouest,168000.0,74,0,0.1231,0.4081,1.0775,-0.9842,0.4031,0.518,0,144000.0
1335,35,M,urbaine,informel,Sud,98000.0,45,0,-0.0342,-0.3677,-0.6311,-1.1018,0.6668,0.2371,0,98000.0
1336,26,M,semi_urbaine,formel,Adamaoua,189000.0,35,0,-0.6833,0.4431,1.9336,0.3117,0.7141,0.7482,0,147000.0
1337,19,M,semi_urbaine,formel,Nord,204000.0,41,0,0.2514,1.0294,0.7991,1.1479,0.4429,0.2017,0,182000.0
1338,21,F,urbaine,formel,Extrême-Nord,258000.0,61,0,2.3591,2.2958,-0.1788,1.3066,0.546,0.2882,0,258000.0
1339,33,M,urbaine,informel,Extrême-Nord,88000.0,61,0,0.0759,-0.5309,-0.2876,-0.4856,0.7392,0.1802,0,88000.0
1340,33,F,urbaine,informel,Adamaoua,94000.0,49,0,-0.8845,-0.7576,1.7151,-0.0387,0.6895,0.8719,0,75000.0
1341,18,M,urbaine,formel,Est,73000.0,51,0,0.2728,-0.7788,-1.0072,-0.1042,0.4729,0.0895,0,73000.0
1342,24,F,urbaine,formel,Extrême-Nord,219000.0,95,1,-0.9061,0.7031,2.3335,-0.6353,0.3608,0.7933,1,162000.0
1343,22,F,semi_urbaine,informel,Sud,36000.0,25,0,-0.3632,-1.4057,0.0505,1.0357,0.8186,0.257,0,36000.0
1344,23,M,urbaine,formel,Adamaoua,163000.0,17,0,-0.5389,0.1362,1.8234,0.3628,0.5143,0.8401,0,128000.0
1345,29,F,semi_urbaine,informel,Extrême-Nord,70000.0,76,0,-0.0686,-0.9087,0.4721,0.4418,0.7827,0.2926,0,65000.0
1346,27,M,urbaine,informel,Nord,246000.0,89,0,-0.3038,1.0741,2.2103,0.3583,0.6479,0.844,0,184000.0
1347,26,M,semi_urbaine,informel,Extrême-Nord,89000.0,58,0,-0.5108,-0.5084,-0.0972,0.9155,0.6883,0.3293,0,89000.0
1348,25,M,semi_urbaine,informel,Sud,159000.0,39,0,0.3512,0.3969,0.6846,0.9054,0.8289,0.4647,0,144000.0
1349,29,M,urbaine,informel,Ouest,37000.0,34,1,-2.5451,-1.6041,1.4456,-0.8385,0.7045,0.6079,1,30000.0
1350,30,M,urbaine,informel,Sud,153000.0,45,0,-0.4037,0.1315,1.2957,0.8963,0.6683,0.4418,0,128000.0
1351,18,F,urbaine,formel,Extrême-Nord,99000.0,5,0,-1.2336,-0.6032,1.2085,0.2554,0.5388,0.1463,0,84000.0
1352,20,F,semi_urbaine,formel,Est,130000.0,51,0,-0.2048,0.1744,-0.3248,-0.1346,0.8135,0.2794,0,130000.0
1353,24,F,urbaine,informel,Sud,280000.0,26,0,0.8787,2.2112,0.7087,0.2342,0.6196,0.3418,0,253000.0
1354,25,M,urbaine,formel,Littoral,256000.0,26,0,0.788,1.5322,1.3732,0.3445,0.6242,0.6542,0,212000.0
1355,35,F,urbaine,informel,Est,112000.0,54,1,0.2782,-0.1284,-0.1019,1.0818,0.5166,0.293,0,112000.0
1356,34,F,semi_urbaine,informel,Sud,370000.0,92,0,1.3365,3.1989,1.2395,-0.7462,0.835,0.6976,0,312000.0
1357,29,F,urbaine,informel,Ouest,69000.0,20,0,0.3598,-0.9152,0.4363,1.325,0.7773,0.4685,0,65000.0
1358,18,F,urbaine,formel,Nord-Ouest,236000.0,87,0,1.3595,1.7652,0.3035,0.0232,0.4884,0.0755,0,226000.0
1359,19,F,semi_urbaine,informel,Nord,33000.0,50,1,-1.5297,-1.5327,0.7679,-0.2062,0.9166,0.515,1,30000.0
1360,26,F,urbaine,informel,Nord,105000.0,93,0,0.187,-0.2439,-0.1433,-0.5368,0.7247,0.2083,0,105000.0
1361,28,F,semi_urbaine,formel,Adamaoua,75000.0,37,0,-0.3694,-0.7478,-0.1643,-0.7014,0.482,0.3211,0,75000.0
1362,29,F,urbaine,informel,Adamaoua,151000.0,95,1,-0.0066,0.2573,0.7669,-1.7409,0.6097,0.5112,0,135000.0
1363,20,F,urbaine,informel,Sud,134000.0,63,0,0.4621,0.056,0.5608,0.6774,0.8175,0.4667,0,123000.0
1364,33,F,semi_urbaine,informel,Nord,136000.0,64,1,-1.685,-0.3077,2.2381,2.2809,0.8266,0.7008,1,102000.0
1365,26,M,semi_urbaine,informel,Adamaoua,231000.0,54,0,-1.0266,1.0921,1.6481,-1.3176,0.6909,0.4839,0,186000.0
1366,28,F,semi_urbaine,formel,Littoral,129000.0,43,0,-0.4361,0.0329,0.4047,-0.6504,0.5737,0.2323,0,122000.0
1367,18,F,urbaine,informel,Nord-Ouest,140000.0,50,0,0.1548,0.3269,-0.113,0.7516,0.7506,0.1014,0,140000.0
1368,32,F,urbaine,informel,Sud,169000.0,81,1,-0.5391,0.8206,-0.2101,-0.0456,0.5694,0.1761,1,169000.0
1369,27,M,urbaine,formel,Adamaoua,88000.0,76,0,-1.5506,-0.8832,2.1192,0.8344,0.7269,0.4326,0,67000.0
1370,22,M,urbaine,formel,Sud-Ouest,111000.0,3,0,0.1999,-0.1484,-0.9057,-0.1017,0.5209,0.0484,0,111000.0
1371,23,M,urbaine,formel,Adamaoua,164000.0,66,0,0.0111,0.6539,0.209,-0.5806,0.4756,0.2608,0,159000.0
1372,24,F,urbaine,formel,Centre,208000.0,80,0,0.177,1.2302,0.4852,-0.2258,0.6214,0.3675,0,194000.0
1373,18,F,urbaine,informel,Nord-Ouest,215000.0,71,0,0.048,1.4212,0.3274,-2.3821,0.6937,0.3264,0,205000.0
1374,34,F,urbaine,formel,Centre,143000.0,48,0,0.5651,0.3841,-0.8987,-1.1435,0.5176,0.0826,0,143000.0
1375,32,M,urbaine,informel,Extrême-Nord,101000.0,32,0,0.0075,-0.3165,-0.1998,0.9483,0.4254,0.1483,0,101000.0
1376,33,M,urbaine,formel,Littoral,104000.0,64,0,1.1235,-0.2726,-0.4769,1.1919,0.3482,0.1279,0,104000.0
1377,24,M,semi_urbaine,informel,Est,140000.0,64,0,0.8654,0.33,-0.035,1.7062,0.8726,0.1788,0,140000.0
1378,28,M,semi_urbaine,formel,Nord-Ouest,169000.0,36,0,-0.8479,0.3029,1.4797,0.7409,0.7598,0.4985,0,138000.0
1379,26,M,urbaine,informel,Littoral,113000.0,39,0,-1.6077,-0.274,0.608,-2.2561,0.5858,0.2033,0,104000.0
1380,26,M,semi_urbaine,formel,Adamaoua,150000.0,36,0,0.317,0.5061,-0.4244,-0.335,0.4971,0.2208,0,150000.0
1381,28,M,semi_urbaine,informel,Ouest,171000.0,5,0,0.503,0.5516,0.772,1.6247,0.825,0.344,0,153000.0
1382,26,F,urbaine,formel,Sud,136000.0,4,0,-0.4614,0.0363,0.7445,1.6231,0.3827,0.4003,0,122000.0
1383,31,F,urbaine,formel,Centre,110000.0,8,0,0.489,-0.1722,-0.2676,1.3626,0.3852,0.2673,0,110000.0
1384,19,M,urbaine,informel,Littoral,180000.0,41,0,-0.7436,0.4317,1.5626,-0.2363,0.803,0.6464,0,146000.0
1385,21,F,urbaine,informel,Ouest,30000.0,49,1,-0.878,-3.0257,-0.6407,-1.3066,0.652,0.2503,1,30000.0
1386,34,F,semi_urbaine,informel,Sud,106000.0,39,1,-1.1867,-0.6037,1.7755,0.2594,0.521,0.3448,1,84000.0
1387,33,M,semi_urbaine,formel,Sud,88000.0,91,0,-0.199,-0.5513,0.0689,0.3148,0.3892,0.1775,0,87000.0
1388,32,F,urbaine,formel,Adamaoua,229000.0,22,0,1.5687,1.8033,0.0341,1.5656,0.4106,0.3526,0,228000.0
1389,24,M,semi_urbaine,informel,Littoral,94000.0,38,0,0.2179,-0.4409,-0.07,0.5278,0.615,0.3192,0,94000.0
1390,26,M,urbaine,informel,Nord-Ouest,86000.0,24,1,-0.1861,-0.5607,-0.5994,0.0167,0.6422,0.394,1,86000.0
1391,18,F,urbaine,formel,Centre,153000.0,29,0,0.7818,0.5514,-1.5956,0.0735,0.3552,0.1527,0,153000.0
1392,23,M,semi_urbaine,informel,Ouest,84000.0,56,0,0.2169,-0.5954,-0.0818,0.6999,0.9049,0.2903,0,84000.0
1393,31,M,urbaine,informel,Littoral,114000.0,30,1,-0.8281,-0.4026,1.2554,0.6264,0.8388,0.4947,0,96000.0
1394,24,M,urbaine,informel,Littoral,126000.0,31,0,-0.5647,0.0971,-0.3478,-0.7245,0.5673,0.1315,0,126000.0
1395,26,F,urbaine,formel,Sud,131000.0,64,0,0.8742,0.178,-1.4504,-1.0576,0.4904,0.0526,0,131000.0
1396,20,M,semi_urbaine,formel,Est,130000.0,79,0,1.0682,0.1708,-0.8014,1.6706,0.5382,0.094,0,130000.0
1397,26,M,urbaine,formel,Extrême-Nord,95000.0,21,0,-1.2007,-0.4102,-0.3008,-1.641,0.4204,0.1271,0,95000.0
1398,30,M,urbaine,informel,Adamaoua,53000.0,11,0,-0.6318,-1.1538,0.3181,1.6377,0.8178,0.2202,0,51000.0
1399,28,F,urbaine,formel,Sud,160000.0,23,0,0.165,0.6606,-0.0518,-1.9107,0.3854,0.2487,0,160000.0
1400,28,F,urbaine,informel,Centre,173000.0,55,0,-0.4885,0.3066,1.6582,-0.5845,0.628,0.8191,0,138000.0
1401,34,M,urbaine,informel,Nord,44000.0,92,0,-0.9443,-1.4282,1.849,0.9719,0.4989,0.7728,0,34000.0
1402,22,F,semi_urbaine,informel,Adamaoua,232000.0,16,1,-1.1638,0.7599,2.6824,0.3003,0.8849,0.7722,1,166000.0
1403,23,F,semi_urbaine,formel,Centre,202000.0,5,0,1.37,1.364,-1.5749,-1.0165,0.2501,0.1082,0,202000.0
1404,29,F,semi_urbaine,formel,Centre,214000.0,51,0,1.6086,1.5747,-0.7503,0.7264,0.528,0.1459,0,214000.0
1405,26,F,semi_urbaine,informel,Adamaoua,166000.0,95,0,-0.6179,0.2999,1.356,0.367,0.7876,0.5488,0,138000.0
1406,35,F,urbaine,informel,Centre,162000.0,53,0,-0.0686,0.6371,0.1511,-0.216,0.5257,0.2838,0,158000.0
1407,19,F,urbaine,informel,Est,308000.0,88,0,0.14,2.185,1.5212,-0.6239,0.8019,0.562,0,251000.0
1408,20,M,urbaine,formel,Nord-Ouest,145000.0,62,0,0.5746,0.2985,0.3378,-0.0346,0.6535,0.3531,0,138000.0
1409,24,F,urbaine,informel,Extrême-Nord,76000.0,4,1,-1.8848,-1.0457,2.1839,-0.5819,0.5235,0.7406,1,57000.0
1410,26,F,semi_urbaine,formel,Sud,76000.0,41,0,-0.7984,-0.9341,1.2056,2.7345,0.8146,0.3425,0,64000.0
1411,34,F,semi_urbaine,formel,Centre,306000.0,74,0,0.8223,2.3557,1.1344,0.06,0.367,0.3219,0,261000.0
1412,26,M,semi_urbaine,formel,Sud-Ouest,262000.0,49,0,1.3127,2.3688,-0.2627,-0.0738,0.746,0.2054,0,262000.0
1413,25,F,urbaine,informel,Adamaoua,70000.0,19,0,-1.1767,-0.9246,0.5423,-0.5416,0.6988,0.4367,0,65000.0
1414,21,M,urbaine,formel,Est,112000.0,18,0,0.2604,-0.1273,-0.2178,1.777,0.4374,0.1566,0,112000.0
1415,25,M,urbaine,formel,Sud-Ouest,137000.0,64,0,1.1502,0.276,-1.4226,-1.6391,0.4163,0.037,0,137000.0
1416,27,M,urbaine,informel,Adamaoua,255000.0,44,0,-0.4853,1.2243,2.1047,0.3594,0.6645,0.8382,0,193000.0
1417,28,M,urbaine,informel,Nord-Ouest,52000.0,55,1,-1.4358,-1.2873,1.3821,-0.2393,0.6837,0.7041,1,43000.0
1418,28,F,urbaine,formel,Centre,38000.0,36,0,-0.9493,-1.3666,-0.2784,-1.4234,0.3333,0.0605,0,38000.0
1419,25,M,urbaine,formel,Extrême-Nord,346000.0,33,0,-0.0078,2.7675,1.3921,-0.8191,0.4377,0.6806,0,286000.0
1420,20,F,semi_urbaine,informel,Extrême-Nord,139000.0,64,0,0.514,0.3124,0.0215,0.617,0.7591,0.2486,0,139000.0
1421,20,M,urbaine,formel,Sud,183000.0,1,0,1.5069,1.0544,-1.7661,-0.8644,0.3603,0.0587,0,183000.0
1422,20,M,urbaine,formel,Nord-Ouest,167000.0,42,0,0.1705,0.3949,1.0888,0.2596,0.4073,0.5897,0,144000.0
1423,29,M,semi_urbaine,informel,Adamaoua,148000.0,36,0,0.8008,0.4658,-0.6468,2.0292,0.6589,0.3565,0,148000.0
1424,33,M,urbaine,formel,Sud,65000.0,75,0,-0.7123,-0.9142,-0.1254,0.1706,0.352,0.3077,0,65000.0
1425,33,F,semi_urbaine,informel,Nord,79000.0,70,0,-1.1239,-0.8409,0.8638,-1.1535,0.7886,0.4805,0,70000.0
1426,23,M,semi_urbaine,formel,Est,175000.0,41,0,0.3038,0.7052,0.5143,-0.5468,0.6442,0.1594,0,162000.0
1427,19,M,urbaine,formel,Est,34000.0,25,0,-1.5537,-1.6709,0.9967,-0.2854,0.7415,0.1654,0,30000.0
1428,29,M,semi_urbaine,formel,Extrême-Nord,151000.0,23,0,-0.1077,0.2975,0.6441,-0.0522,0.3161,0.4518,0,138000.0
1429,18,F,semi_urbaine,formel,Extrême-Nord,148000.0,21,0,-0.7651,0.2358,0.6935,0.452,0.718,0.5323,0,134000.0
1430,29,M,semi_urbaine,formel,Littoral,138000.0,27,0,0.4549,0.2973,-0.6741,0.6124,0.5834,0.0835,0,138000.0
1431,24,F,semi_urbaine,formel,Sud-Ouest,131000.0,73,0,-0.2281,0.0489,0.4368,2.0305,0.7126,0.2556,0,123000.0
1432,33,F,semi_urbaine,informel,Littoral,60000.0,5,0,-0.2132,-0.9959,-0.8433,0.2963,0.8113,0.1097,0,60000.0
1433,29,F,urbaine,informel,Sud,40000.0,3,1,-3.6486,-1.822,2.189,-1.1522,0.6343,0.6502,1,30000.0
1434,31,M,urbaine,formel,Adamaoua,165000.0,52,0,2.077,0.7447,-1.3149,1.1538,0.4386,0.1372,0,165000.0
1435,25,F,semi_urbaine,informel,Ouest,107000.0,22,0,0.5688,-0.3001,0.2996,1.563,0.73,0.3545,0,102000.0
1436,33,F,semi_urbaine,informel,Est,37000.0,79,0,0.0872,-1.3753,-0.6582,0.5324,0.8033,0.1506,0,37000.0
1437,27,F,urbaine,informel,Littoral,124000.0,72,1,-0.3163,0.0625,-0.1421,-0.2464,0.4404,0.6146,1,124000.0
1438,29,M,semi_urbaine,formel,Centre,141000.0,74,0,0.6817,0.305,0.148,0.9225,0.673,0.1164,0,138000.0
1439,24,F,urbaine,formel,Est,128000.0,44,0,0.9551,0.139,-0.4343,-0.2111,0.4721,0.2039,0,128000.0
1440,26,M,semi_urbaine,formel,Littoral,36000.0,42,0,-1.9432,-1.5569,1.2537,-1.7557,0.5473,0.3098,0,30000.0
1441,33,M,semi_urbaine,formel,Nord-Ouest,207000.0,41,0,1.1748,1.2828,0.3311,0.8635,0.5209,0.2504,0,197000.0
1442,25,M,urbaine,formel,Nord-Ouest,82000.0,19,0,-0.1598,-0.6331,-0.3735,0.8923,0.447,0.1755,0,82000.0
1443,18,M,urbaine,informel,Nord,134000.0,54,0,-0.0928,0.0633,0.5342,1.4411,0.8387,0.4969,0,124000.0
1444,24,F,urbaine,informel,Centre,92000.0,83,0,-1.5724,-0.8083,1.9033,-0.7308,0.9181,0.6356,0,72000.0
1445,25,F,urbaine,formel,Nord,153000.0,25,1,-1.2287,0.2113,1.0323,0.2262,0.6169,0.3564,1,133000.0
1446,25,F,urbaine,informel,Centre,189000.0,6,0,1.6053,1.1523,-0.515,0.2478,0.6187,0.1637,0,189000.0
1447,19,M,urbaine,formel,Extrême-Nord,188000.0,54,0,1.0973,1.1316,-0.5618,0.0854,0.5942,0.0792,0,188000.0
1448,20,M,urbaine,informel,Adamaoua,220000.0,38,1,0.2565,1.13,1.1309,0.1149,0.7807,0.598,1,188000.0
